416	1	1.175	146942
417	1	1.161	149423
418	1	1.155	150946
419	1	1.159	151063
420	1	1.158	151905
421	1	1.162	152214
422	1	1.175	151198
423	1	1.171	152422
424	1	1.176	152512
425	1	1.167	154477
426	1	1.158	156413
427	1	1.159	156910
428	1	1.161	157374
429	1	1.173	156473
430	1	1.171	157473
431	1	1.175	157783
432	1	1.180	157800
433	1	1.163	160863
434	1	1.156	162553
435	1	1.162	162414
436	1	1.164	162880
437	1	1.167	163249
438	1	1.171	163465
439	1	1.174	163771
440	1	1.171	165007
441	1	1.162	166939
442	1	1.160	168014
443	1	1.163	168365
444	1	1.165	168809
445	1	1.167	169344
446	1	1.170	169616
447	1	1.174	169821
448	1	1.177	170079
449	1	1.165	172593
450	1	1.158	174438
451	1	1.163	174566
452	1	1.162	175487
453	1	1.166	175636
454	1	1.170	175831
455	1	1.175	175838
456	1	1.177	176320
457	1	1.164	179044
458	1	1.159	180613
459	1	1.162	180891
460	1	1.165	181294
461	1	1.175	180509
462	1	1.172	181711
463	1	1.173	182393
464	1	1.176	182655
465	1	1.169	184593
466	1	1.164	186184
467	1	1.168	186295
468	1	1.169	187010
469	1	1.178	186397
470	1	1.179	186979
471	1	1.181	187484
472	1	1.178	188741
473	1	1.168	191158
474	1	1.164	192582
475	1	1.166	193061
476	1	1.171	193121
477	1	1.176	192997
478	1	1.174	194293
479	1	1.177	194533
480	1	1.182	194568
481	1	1.167	197904
482	1	1.162	199437
483	1	1.166	199717
484	1	1.170	199835
485	1	1.169	200727
486	1	1.174	200784
487	1	1.175	201366
488	1	1.181	201305
489	1	1.167	204441
490	1	1.162	206277
491	1	1.163	206801
492	1	1.164	207584
493	1	1.171	207217
494	1	1.172	207719
495	1	1.180	207266
496	1	1.183	207585
497	1	1.164	211785
498	1	1.161	213223
499	1	1.166	213069
500	1	1.170	213208
501	1	1.169	214307
502	1	1.170	214879
503	1	1.177	214610
504	1	1.178	215205
505	1	1.168	217963
506	1	1.162	219998
507	1	1.167	219909
508	1	1.169	220331
509	1	1.167	221511
510	1	1.169	222134
511	1	1.171	222496
512	1	1.174	222764
513	1	1.168	224925
514	1	1.157	227950
515	1	1.168	226662
516	1	1.168	227452
517	1	1.170	227941
518	1	1.161	230575
519	1	1.173	229285
520	1	1.176	229560
521	1	1.153	234875
522	1	1.160	234538
523	1	1.158	235753
524	1	1.158	236694
525	1	1.163	236622
526	1	1.163	237511
527	1	1.148	241399
528	1	1.172	237351
529	1	1.170	238791
530	1	1.162	241222
531	1	1.164	241853
532	1	1.166	242203
533	1	1.170	242313
534	1	1.177	241878
535	1	1.175	243060
536	1	1.177	243564
537	1	1.168	246380
538	1	1.167	247582
539	1	1.170	247778
540	1	1.169	249066
541	1	1.172	249209
542	1	1.177	249211
543	1	1.177	250145
544	1	1.181	250079
545	1	1.170	253312
546	1	1.163	255765
547	1	1.165	256301
548	1	1.168	256601
549	1	1.167	257691
550	1	1.174	257211
551	1	1.182	256366
552	1	1.176	258543
553	1	1.165	262105
554	1	1.170	261804
555	1	1.169	262974
556	1	1.174	262781
557	1	1.175	263470
558	1	1.179	263524
559	1	1.183	263676
560	1	1.186	263894
561	1	1.171	268203
562	1	1.170	269411
563	1	1.170	270470
564	1	1.171	271152
565	1	1.175	271096
566	1	1.177	271602
567	1	1.180	271935
568	1	1.180	272879
569	1	1.174	275319
570	1	1.168	277679
571	1	1.170	278109
572	1	1.172	278649
573	1	1.174	279114
574	1	1.177	279470
575	1	1.182	279145
576	1	1.180	280623
577	1	1.172	283508
578	1	1.169	285275
579	1	1.171	285755
580	1	1.172	286619
581	1	1.175	286725
582	1	1.178	286982
583	1	1.179	287802
584	1	1.184	287531
585	1	1.176	290631
586	1	1.166	293959
587	1	1.169	294239
588	1	1.171	294708
589	1	1.174	295108
590	1	1.180	294542
591	1	1.186	294049
592	1	1.179	296791
593	1	1.174	299025
594	1	1.166	301982
595	1	1.168	302605
596	1	1.172	302697
597	1	1.174	303159
598	1	1.180	302489
599	1	1.183	302794
600	1	1.180	304689
601	1	1.175	306836
602	1	1.167	309947
603	1	1.171	310063
604	1	1.173	310444
605	1	1.180	309793
606	1	1.176	311856
607	1	1.182	311293
608	1	1.183	311994
609	1	1.176	314948
610	1	1.171	317344
611	1	1.171	318390
612	1	1.173	318678
613	1	1.176	319073
614	1	1.179	319171
615	1	1.184	318892
616	1	1.183	320178
617	1	1.175	323382
618	1	1.165	327191
619	1	1.168	327418
620	1	1.174	326974
621	1	1.178	326958
622	1	1.182	326922
623	1	1.185	327050
624	1	1.184	328371
625	1	1.175	331938
626	1	1.173	333620
627	1	1.175	333962
628	1	1.176	334867
629	1	1.178	335332
630	1	1.181	335558
631	1	1.183	336015
632	1	1.182	337246
633	1	1.175	340548
634	1	1.170	342920
635	1	1.166	345372
636	1	1.171	344950
637	1	1.176	344638
638	1	1.175	345991
639	1	1.179	345868
640	1	1.181	346159
641	1	1.177	348695
642	1	1.168	352479
643	1	1.174	351682
644	1	1.175	352388
645	1	1.176	353203
646	1	1.183	352169
647	1	1.182	353568
648	1	1.182	354777
649	1	1.178	356949
650	1	1.174	359242
651	1	1.174	360320
652	1	1.177	360634
653	1	1.180	360788
654	1	1.181	361485
655	1	1.183	361967
656	1	1.186	362270
657	1	1.178	365876
658	1	1.171	369282
659	1	1.173	369755
660	1	1.175	370217
661	1	1.182	369043
662	1	1.178	371444
663	1	1.181	371661
664	1	1.181	372735
665	1	1.176	375524
666	1	1.176	376482
667	1	1.177	377500
668	1	1.179	377895
669	1	1.180	378647
670	1	1.181	379497
671	1	1.184	379832
672	1	1.187	380011
673	1	1.177	384143
674	1	1.174	386235
675	1	1.177	386676
676	1	1.178	387257
677	1	1.181	387620
678	1	1.181	388814
679	1	1.183	389073
680	1	1.185	389490
681	1	1.179	392640
682	1	1.175	395336
683	1	1.176	395969
684	1	1.178	396598
685	1	1.180	397106
686	1	1.181	397760
687	1	1.185	397676
688	1	1.187	398234
689	1	1.176	402997
690	1	1.178	403568
691	1	1.179	404298
692	1	1.181	404912
693	1	1.182	405682
694	1	1.185	406024
695	1	1.185	406898
696	1	1.187	407471
697	1	1.178	411898
698	1	1.175	414198
699	1	1.176	414976
700	1	1.178	415282
701	1	1.181	415632
702	1	1.181	416719
703	1	1.183	417128
704	1	1.186	417442
705	1	1.179	421007
706	1	1.174	423803
707	1	1.177	424134
708	1	1.179	424621
709	1	1.180	425556
710	1	1.182	425895
711	1	1.184	426523
712	1	1.186	426974
713	1	1.178	430845
714	1	1.175	433174
715	1	1.178	433498
716	1	1.179	434316
717	1	1.181	434769
718	1	1.181	435758
719	1	1.183	436444
720	1	1.185	436823
721	1	1.180	439864
722	1	1.174	443253
723	1	1.177	443446
724	1	1.174	445795
725	1	1.180	444696
726	1	1.182	445232
727	1	1.184	445715
728	1	1.185	446578
729	1	1.178	450673
730	1	1.174	453487
731	1	1.174	454423
732	1	1.174	455917
733	1	1.178	455327
734	1	1.183	454969
735	1	1.181	456770
736	1	1.184	456728
737	1	1.177	460903
738	1	1.178	461815
739	1	1.181	461904
740	1	1.182	462530
741	1	1.183	463389
742	1	1.184	464186
743	1	1.187	464634
744	1	1.187	465829
745	1	1.180	469616
746	1	1.178	471639
747	1	1.181	472013
748	1	1.181	473095
749	1	1.183	473664
750	1	1.184	474296
751	1	1.187	474463
752	1	1.189	474996
753	1	1.180	479681
754	1	1.182	480386
755	1	1.181	481935
756	1	1.183	482466
757	1	1.186	482493
758	1	1.188	483125
759	1	1.190	483658
760	1	1.190	484551
761	1	1.179	490409
762	1	1.173	494336
763	1	1.175	494979
764	1	1.176	495658
765	1	1.179	495909
766	1	1.180	496748
767	1	1.182	497030
768	1	1.183	497889
769	1	1.181	500260
770	1	1.174	504341
771	1	1.177	504451
772	1	1.178	505113
773	1	1.179	505991
774	1	1.183	505644
775	1	1.186	505768
776	1	1.185	507524
777	1	1.181	510644
778	1	1.179	512606
779	1	1.179	513862
780	1	1.181	514297
781	1	1.182	515356
782	1	1.185	515382
783	1	1.186	516442
784	1	1.190	516030
785	1	1.180	521366
786	1	1.179	523239
787	1	1.181	523825
788	1	1.182	524758
789	1	1.184	525135
790	1	1.185	525805
791	1	1.187	526488
792	1	1.188	527520
793	1	1.181	531964
794	1	1.176	535332
795	1	1.178	536025
796	1	1.181	535793
797	1	1.181	537103
798	1	1.183	537491
799	1	1.186	537540
800	1	1.186	538900
801	1	1.181	542367
802	1	1.176	546178
803	1	1.178	546541
804	1	1.180	547290
805	1	1.183	547267
806	1	1.183	548337
807	1	1.185	548885
808	1	1.185	550102
809	1	1.181	553393
810	1	1.178	556200
811	1	1.179	557046
812	1	1.181	557767
813	1	1.183	557943
814	1	1.184	558843
815	1	1.188	558431
816	1	1.188	559692
817	1	1.181	564691
818	1	1.180	566571
819	1	1.181	567315
820	1	1.183	567731
821	1	1.183	568912
822	1	1.186	568961
823	1	1.187	569932
824	1	1.188	570939
825	1	1.175	578555
826	1	1.180	577636
827	1	1.181	578273
828	1	1.183	578931
829	1	1.184	579614
830	1	1.186	580225
831	1	1.184	582612
832	1	1.186	583074
833	1	1.122	617881
834	1	1.177	590018
835	1	1.180	590127
836	1	1.182	590697
837	1	1.183	591435
838	1	1.188	590167
839	1	1.185	593207
840	1	1.186	593990
841	1	1.181	598212
842	1	1.178	601259
843	1	1.179	601945
844	1	1.180	602770
845	1	1.182	603395
846	1	1.184	604012
847	1	1.185	604695
848	1	1.189	604270
849	1	1.182	608845
850	1	1.181	611225
851	1	1.181	612332
852	1	1.182	613203
853	1	1.183	614081
854	1	1.185	614568
855	1	1.188	614408
856	1	1.188	615996
857	1	1.183	619856
858	1	1.183	621399
859	1	1.183	622947
860	1	1.184	623919
861	1	1.185	624793
862	1	1.187	625377
863	1	1.189	625599
864	1	1.189	627084
865	1	1.182	632444
866	1	1.181	634256
867	1	1.183	634641
868	1	1.183	636265
869	1	1.185	636526
870	1	1.186	637353
871	1	1.188	637830
872	1	1.190	638180
873	1	1.183	643302
874	1	1.178	647568
875	1	1.179	648719
876	1	1.181	649298
877	1	1.182	649922
878	1	1.186	649292
879	1	1.182	652673
880	1	1.183	653621
881	1	1.182	656005
882	1	1.180	658667
883	1	1.180	659786
884	1	1.181	661056
885	1	1.183	661197
886	1	1.184	662353
887	1	1.187	662214
888	1	1.187	663762
889	1	1.185	666302
890	1	1.179	671158
891	1	1.180	672119
892	1	1.182	672578
893	1	1.183	673373
894	1	1.186	673103
895	1	1.185	675234
896	1	1.187	675618
897	1	1.184	678960
898	1	1.179	683093
899	1	1.181	683699
900	1	1.182	684573
901	1	1.184	685099
902	1	1.185	685921
903	1	1.187	686331
904	1	1.187	687937
905	1	1.182	692338
906	1	1.181	694119
907	1	1.183	694485
908	1	1.185	695075
909	1	1.185	696393
910	1	1.186	697620
911	1	1.187	698619
912	1	1.188	699070
913	1	1.183	703918
914	1	1.179	707829
915	1	1.181	708287
916	1	1.182	709212
917	1	1.183	709849
918	1	1.184	710686
919	1	1.185	711683
920	1	1.187	712356
921	1	1.180	717919
922	1	1.178	720668
923	1	1.180	721488
924	1	1.181	722012
925	1	1.184	722177
926	1	1.185	722853
927	1	1.187	723133
928	1	1.187	724782
929	1	1.185	727508
930	1	1.180	732269
931	1	1.180	733752
932	1	1.183	733730
933	1	1.184	734378
934	1	1.185	735518
935	1	1.185	736709
936	1	1.181	740874
937	1	1.179	743630
938	1	1.177	746852
939	1	1.173	750881
940	1	1.178	749431
941	1	1.181	749117
942	1	1.184	748688
943	1	1.184	750399
944	1	1.186	750299
945	1	1.182	754856
946	1	1.177	759341
947	1	1.181	758754
948	1	1.182	759432
949	1	1.181	761918
950	1	1.184	761675
951	1	1.186	761806
952	1	1.187	762610
953	1	1.182	767757
954	1	1.180	770224
955	1	1.181	771445
956	1	1.182	772362
957	1	1.182	773824
958	1	1.184	774500
959	1	1.187	774308
960	1	1.187	775786
961	1	1.182	780353
962	1	1.183	781668
963	1	1.183	783379
964	1	1.183	784507
965	1	1.184	785563
966	1	1.185	786672
967	1	1.186	787814
968	1	1.190	786840
969	1	1.182	793700
970	1	1.182	795340
971	1	1.183	796048
972	1	1.182	798340
973	1	1.181	800940
974	1	1.186	799271
975	1	1.187	800329
976	1	1.190	799682
977	1	1.184	805126
978	1	1.182	808654
979	1	1.183	809232
980	1	1.185	809890
981	1	1.186	810790
982	1	1.186	812377
983	1	1.189	812112
984	1	1.189	813352
985	1	1.183	819112
986	1	1.181	822372
987	1	1.183	822696
988	1	1.176	829121
989	1	1.184	825166
990	1	1.186	825865
991	1	1.186	827360
992	1	1.187	827882
993	1	1.181	833782
994	1	1.179	837450
995	1	1.180	838003
996	1	1.183	837602
997	1	1.183	839645
998	1	1.184	840396
999	1	1.186	840730
1000	1	1.189	840520
1001	1	1.184	845571
1002	1	1.180	849831
1003	1	1.182	850418
1004	1	1.179	853949
1005	1	1.183	852986
1006	1	1.185	853000
1007	1	1.188	852516
1008	1	1.188	854718
1009	1	1.185	858634
1010	1	1.181	863044
1011	1	1.182	864008
1012	1	1.182	865780
1013	1	1.182	867241
1014	1	1.185	866876
1015	1	1.186	867993
1016	1	1.188	867978
1017	1	1.181	875111
1018	1	1.182	875743
1019	1	1.185	875193
1020	1	1.185	876841
1021	1	1.186	877751
1022	1	1.188	878053
1023	1	1.190	878859
1024	1	1.188	881939
1025	1	1.185	885790
1026	1	1.180	890989
1027	1	1.181	892200
1028	1	1.184	892062
1029	1	1.184	893307
1030	1	1.186	893865
1031	1	1.186	895273
1032	1	1.189	895188
1033	1	1.182	902109
1034	1	1.183	902973
1035	1	1.185	903007
1036	1	1.186	904346
1037	1	1.186	905924
1038	1	1.186	907263
1039	1	1.185	910422
1040	1	1.191	907584
1041	1	1.182	915687
1042	1	1.180	919156
1043	1	1.182	919292
1044	1	1.183	920126
1045	1	1.185	920896
1046	1	1.186	921793
1047	1	1.187	922808
1048	1	1.184	927079
1049	1	1.174	936425
1050	1	1.185	929615
1051	1	1.185	930958
1052	1	1.186	932577
1053	1	1.188	932715
1054	1	1.190	932759
1055	1	1.191	933872
1056	1	1.192	934554
1057	1	1.185	941868
1058	1	1.182	946246
1059	1	1.184	946522
1060	1	1.183	948592
1061	1	1.186	948405
1062	1	1.186	950132
1063	1	1.188	950203
1064	1	1.189	951325
1065	1	1.181	959152
1066	1	1.183	959568
1067	1	1.186	959405
1068	1	1.186	960861
1069	1	1.186	962815
1070	1	1.188	962781
1071	1	1.190	963361
1072	1	1.190	964991
1073	1	1.183	972082
1074	1	1.184	973721
1075	1	1.185	974518
1076	1	1.186	974932
1077	1	1.186	977376
1078	1	1.188	977540
1079	1	1.189	978074
1080	1	1.190	979655
1081	1	1.183	986578
1082	1	1.186	986425
1083	1	1.187	987035
1084	1	1.187	988890
1085	1	1.188	989637
1086	1	1.189	990909
1087	1	1.191	991104
1088	1	1.191	992583
1089	1	1.185	999857
1090	1	1.184	1002959
1091	1	1.183	1005034
1092	1	1.185	1005433
1093	1	1.185	1006956
1094	1	1.184	1009586
1095	1	1.187	1008863
1096	1	1.188	1009830
1097	1	1.182	1016814
1098	1	1.184	1017499
1099	1	1.185	1018378
1100	1	1.187	1018756
1101	1	1.188	1019792
1102	1	1.189	1020693
1103	1	1.190	1021559
1104	1	1.192	1021745
1105	1	1.185	1029179
1106	1	1.186	1030604
1107	1	1.185	1033172
1108	1	1.186	1034428
1109	1	1.185	1037211
1110	1	1.185	1039240
1111	1	1.185	1040820
1112	1	1.190	1037925
1113	1	1.183	1046567
1114	1	1.186	1045450
1115	1	1.187	1046720
1116	1	1.187	1047944
1117	1	1.191	1046935
1118	1	1.192	1047864
1119	1	1.193	1048851
1120	1	1.194	1049786
1121	1	1.185	1059420
1122	1	1.183	1062863
1123	1	1.189	1059780
1124	1	1.185	1065152
1125	1	1.187	1065140
1126	1	1.189	1065428
1127	1	1.191	1065231
1128	1	1.193	1065354
1129	1	1.186	1073911
1130	1	1.187	1074346
1131	1	1.188	1075416
1132	1	1.190	1076278
1133	1	1.189	1078637
1134	1	1.185	1083814
1135	1	1.189	1082571
1136	1	1.189	1084381
1137	1	1.174	1099775
1138	1	1.180	1096819
1139	1	1.182	1096354
1140	1	1.185	1096035
1141	1	1.181	1101221
1142	1	1.184	1100541
1143	1	1.186	1100958
1144	1	1.190	1099050
1145	1	1.187	1103738
1146	1	1.188	1104391
1147	1	1.189	1105121
1148	1	1.190	1106740
1149	1	1.191	1107752
1150	1	1.192	1108894
1151	1	1.192	1109999
1152	1	1.192	1112165
1153	1	1.186	1119843
1154	1	1.187	1121054
1155	1	1.188	1122242
1156	1	1.189	1122753
1157	1	1.190	1124353
1158	1	1.191	1124857
1159	1	1.192	1125971
1160	1	1.193	1126753
1161	1	1.186	1135725
1162	1	1.187	1136265
1163	1	1.187	1138052
1164	1	1.187	1140557
1165	1	1.189	1140631
1166	1	1.189	1142693
1167	1	1.190	1143870
1168	1	1.193	1142421
1169	1	1.186	1151405
1170	1	1.182	1157368
1171	1	1.184	1156875
1172	1	1.186	1156863
1173	1	1.186	1159125
1174	1	1.187	1159687
1175	1	1.193	1156719
1176	1	1.192	1159145
1177	1	1.183	1169660
1178	1	1.183	1171958
1179	1	1.186	1170939
1180	1	1.188	1171266
1181	1	1.187	1174239
1182	1	1.186	1176855
1183	1	1.192	1173394
1184	1	1.193	1174435
1185	1	1.188	1181062
1186	1	1.186	1185280
1187	1	1.188	1184805
1188	1	1.186	1188805
1189	1	1.190	1186757
1190	1	1.192	1187172
1191	1	1.193	1187948
1192	1	1.193	1189550
1193	1	1.187	1198393
1194	1	1.189	1198117
1195	1	1.189	1200170
1196	1	1.191	1200397
1197	1	1.191	1201993
1198	1	1.191	1203975
1199	1	1.193	1204006
1200	1	1.195	1204041
1201	1	1.186	1215486
1202	1	1.189	1214063
1203	1	1.190	1215456
1204	1	1.190	1216813
1205	1	1.191	1217785
1206	1	1.192	1218926
1207	1	1.194	1219575
1208	1	1.194	1221173
1209	1	1.188	1229501
1210	1	1.187	1232089
1211	1	1.188	1232962
1212	1	1.190	1233737
1213	1	1.191	1234706
1214	1	1.191	1236121
1215	1	1.193	1236725
1216	1	1.193	1237969
1217	1	1.187	1246853
1218	1	1.188	1248150
1219	1	1.189	1248730
1220	1	1.189	1250590
1221	1	1.190	1251382
1222	1	1.192	1252117
1223	1	1.193	1252949
1224	1	1.193	1254388
1225	1	1.188	1262099
1226	1	1.187	1264978
1227	1	1.189	1265614
1228	1	1.190	1266548
1229	1	1.189	1269650
1230	1	1.191	1269721
1231	1	1.192	1270458
1232	1	1.189	1275078
1233	1	1.186	1280865
1234	1	1.186	1282668
1235	1	1.186	1284615
1236	1	1.188	1284860
1237	1	1.189	1286120
1238	1	1.192	1284722
1239	1	1.193	1285620
1240	1	1.194	1286228
1241	1	1.188	1295646
1242	1	1.190	1295491
1243	1	1.191	1296325
1244	1	1.192	1297502
1245	1	1.192	1298879
1246	1	1.192	1300914
1247	1	1.194	1301700
1248	1	1.194	1303496
1249	1	1.187	1312878
1250	1	1.187	1314834
1251	1	1.188	1316191
1252	1	1.190	1315963
1253	1	1.191	1317025
1254	1	1.191	1318932
1255	1	1.193	1319197
1256	1	1.193	1321300
1257	1	1.188	1329200
1258	1	1.189	1329769
1259	1	1.190	1330666
1260	1	1.191	1332208
1261	1	1.192	1333225
1262	1	1.192	1335170
1263	1	1.194	1335427
1264	1	1.195	1336272
1265	1	1.188	1345498
1266	1	1.189	1346787
1267	1	1.190	1348476
1268	1	1.189	1351123
1269	1	1.190	1351933
1270	1	1.190	1354270
1271	1	1.192	1354031
1272	1	1.193	1355084
1273	1	1.185	1366862
1274	1	1.188	1365309
1275	1	1.190	1365194
1276	1	1.192	1364676
1277	1	1.191	1367622
1278	1	1.190	1371290
1279	1	1.190	1373149
1280	1	1.196	1369314
1281	1	1.187	1381042
1282	1	1.189	1380954
1283	1	1.190	1382105
1284	1	1.190	1384047
1285	1	1.192	1384307
1286	1	1.193	1385356
1287	1	1.193	1386993
1288	1	1.194	1388291
1289	1	1.187	1398463
1290	1	1.189	1398580
1291	1	1.190	1399332
1292	1	1.191	1400238
1293	1	1.192	1401546
1294	1	1.192	1404150
1295	1	1.194	1403903
1296	1	1.191	1409169
1297	1	1.188	1415251
1298	1	1.189	1415432
1299	1	1.190	1416434
1300	1	1.186	1424244
1301	1	1.192	1418356
1302	1	1.194	1418972
1303	1	1.195	1419826
1304	1	1.196	1421178
1305	1	1.185	1436640
1306	1	1.189	1432929
1307	1	1.186	1439487
1308	1	1.191	1434834
1309	1	1.193	1435438
1310	1	1.192	1439130
1311	1	1.192	1440771
1312	1	1.195	1438758
1313	1	1.189	1449179
1314	1	1.189	1450880
1315	1	1.190	1451988
1316	1	1.191	1453192
1317	1	1.192	1453510
1318	1	1.193	1455129
1319	1	1.193	1456932
1320	1	1.195	1457340
1321	1	1.185	1471716
